route_id,service_id,trip_id,trip_headsign,block_id,shape_id
WS,HTS04-Hulmes-Weekday-04,888284-HTS04-Hulmes-Weekday-04,"North",139803,WS0003
WS,HTS04-Hulmes-Weekday-04,888285-HTS04-Hulmes-Weekday-04,"South",139803,WS0005
WS,HTS04-Hulmes-Weekday-04,888286-HTS04-Hulmes-Weekday-04,"South",139803,WS0005
WS,HTS04-Hulmes-Weekday-04,888287-HTS04-Hulmes-Weekday-04,"South",139803,WS0005
WS,HTS04-Hulmes-Weekday-04,888288-HTS04-Hulmes-Weekday-04,"South",139803,WS0004
WS,HTS04-Hulmes-Weekday-04,888289-HTS04-Hulmes-Weekday-04,"South",139803,WS0004
WS,HTS04-Hulmes-Weekday-04,888290-HTS04-Hulmes-Weekday-04,"South",139803,WS0004
WS,HTS04-Hulmes-Weekday-04,888291-HTS04-Hulmes-Weekday-04,"North",139803,WS0002
WS,HTS04-Hulmes-Weekday-04,888292-HTS04-Hulmes-Weekday-04,"North",139803,WS0003
WS,HTS04-Hulmes-Weekday-04,888293-HTS04-Hulmes-Weekday-04,"North",139803,WS0002
WS,HTS04-Hulmes-Weekday-04,888294-HTS04-Hulmes-Weekday-04,"North",139803,WS0001
WS,HTS04-Hulmes-Weekday-04,888295-HTS04-Hulmes-Weekday-04,"North",139803,WS0003
WS,HTS04-Hulmes-Weekday-04,888296-HTS04-Hulmes-Weekday-04,"North",139803,WS0003
NE,HTS04-Hulmes-Weekday-04,888308-HTS04-Hulmes-Weekday-04,"South",139806,NE0007
NE,HTS04-Hulmes-Weekday-04,888309-HTS04-Hulmes-Weekday-04,"South",139806,NE0007
NE,HTS04-Hulmes-Weekday-04,888310-HTS04-Hulmes-Weekday-04,"South",139806,NE0007
NE,HTS04-Hulmes-Weekday-04,888311-HTS04-Hulmes-Weekday-04,"South",139806,NE0013
NE,HTS04-Hulmes-Weekday-04,888312-HTS04-Hulmes-Weekday-04,"South",139806,NE0013
NE,HTS04-Hulmes-Weekday-04,888313-HTS04-Hulmes-Weekday-04,"South",139806,NE0010
NE,HTS04-Hulmes-Weekday-04,888314-HTS04-Hulmes-Weekday-04,"South",139806,NE0009
NE,HTS04-Hulmes-Weekday-04,888315-HTS04-Hulmes-Weekday-04,"North",139806,NE0005
NE,HTS04-Hulmes-Weekday-04,888316-HTS04-Hulmes-Weekday-04,"South",139806,NE0010
NE,HTS04-Hulmes-Weekday-04,888317-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888318-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888319-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888320-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888321-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888322-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888323-HTS04-Hulmes-Weekday-04,"North",139806,NE0005
NE,HTS04-Hulmes-Weekday-04,888324-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888325-HTS04-Hulmes-Weekday-04,"North",139806,NE0002
NE,HTS04-Hulmes-Weekday-04,888326-HTS04-Hulmes-Weekday-04,"North",139806,NE0002
NE,HTS04-Hulmes-Weekday-04,888327-HTS04-Hulmes-Weekday-04,"North",139806,NE0002
NE,HTS04-Hulmes-Weekday-04,888328-HTS04-Hulmes-Weekday-04,"North",139806,NE0002
NE,HTS04-Hulmes-Weekday-04,888329-HTS04-Hulmes-Weekday-04,"North",139806,NE0003
NE,HTS04-Hulmes-Weekday-04,888330-HTS04-Hulmes-Weekday-04,"North",139806,NE0003
NE,HTS04-Hulmes-Weekday-04,888331-HTS04-Hulmes-Weekday-04,"North",139806,NE0004
NE,HTS04-Hulmes-Weekday-04,888332-HTS04-Hulmes-Weekday-04,"South",139806,NE0008
NE,HTS04-Hulmes-Weekday-04,888333-HTS04-Hulmes-Weekday-04,"South",139806,NE0008
NE,HTS04-Hulmes-Weekday-04,888334-HTS04-Hulmes-Weekday-04,"South",139806,NE0008
NE,HTS04-Hulmes-Weekday-04,888335-HTS04-Hulmes-Weekday-04,"South",139806,NE0008
NE,HTS04-Hulmes-Weekday-04,888336-HTS04-Hulmes-Weekday-04,"South",139806,NE0008
NE,HTS04-Hulmes-Weekday-04,888337-HTS04-Hulmes-Weekday-04,"North",139806,NE0005
NE,HTS04-Hulmes-Weekday-04,888338-HTS04-Hulmes-Weekday-04,"North",139806,NE0005
NE,HTS04-Hulmes-Weekday-04,888339-HTS04-Hulmes-Weekday-04,"North",139806,NE0006
NE,HTS04-Hulmes-Weekday-04,888340-HTS04-Hulmes-Weekday-04,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04,888341-HTS04-Hulmes-Weekday-04,"North",139806,NE0006
NE,HTS04-Hulmes-Weekday-04,888342-HTS04-Hulmes-Weekday-04,"South",139806,NE0011
NE,HTS04-Hulmes-Weekday-04-0001100,888343-HTS04-Hulmes-Weekday-04-0001100,"South",139806,NE0012
NE,HTS04-Hulmes-Weekday-04-0001100,888344-HTS04-Hulmes-Weekday-04-0001100,"South",139806,NE0010
NE,HTS04-Hulmes-Weekday-04-0001100,888346-HTS04-Hulmes-Weekday-04-0001100,"North",139806,NE0003
PV,HTS04-Hulmes-Weekday-04,888348-HTS04-Hulmes-Weekday-04,"Clockwise",139809,PV0005
B43,N1501-VATCo-Sunday-03,1807288-N1501-VATCo-Sunday-03,"Amherst College via UMass",248595,B430006
B43,N1501-VATCo-Sunday-03,1807289-N1501-VATCo-Sunday-03,"Amherst College via UMass",248595,B430006
B43,N1501-VATCo-Sunday-03,1807290-N1501-VATCo-Sunday-03,"Amherst College via UMass",248595,B430006
B43,N1501-VATCo-Sunday-03,1807291-N1501-VATCo-Sunday-03,"Amherst College via UMass",248596,B430006
B43,N1501-VATCo-Sunday-03,1807292-N1501-VATCo-Sunday-03,"Amherst College via UMass",248596,B430006
B43,N1501-VATCo-Sunday-03,1807293-N1501-VATCo-Sunday-03,"Amherst College via UMass",248596,B430006
B43,N1501-VATCo-Sunday-03,1807294-N1501-VATCo-Sunday-03,"Amherst College via UMass",248596,B430006
B43,N1501-VATCo-Sunday-03,1807295-N1501-VATCo-Sunday-03,"Amherst College via UMass",248596,B430006
B43,N1501-VATCo-Sunday-03,1807296-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248595,B430008
B43,N1501-VATCo-Sunday-03,1807297-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248595,B430008
B43,N1501-VATCo-Sunday-03,1807298-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248595,B430008
B43,N1501-VATCo-Sunday-03,1807299-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248596,B430008
B43,N1501-VATCo-Sunday-03,1807300-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248596,B430008
B43,N1501-VATCo-Sunday-03,1807301-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248596,B430008
B43,N1501-VATCo-Sunday-03,1807302-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248596,B430008
B43,N1501-VATCo-Sunday-03,1807303-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248596,B430008
B43,N1501-VATCo-Sunday-03,1807304-N1501-VATCo-Sunday-03,"Amherst College via UMass",248593,B430006
B43,N1501-VATCo-Sunday-03,1807305-N1501-VATCo-Sunday-03,"Amherst College via UMass",248593,B430006
B43,N1501-VATCo-Sunday-03,1807306-N1501-VATCo-Sunday-03,"Amherst College via UMass",248593,B430006
B43,N1501-VATCo-Sunday-03,1807307-N1501-VATCo-Sunday-03,"Amherst College via UMass",248593,B430006
B43,N1501-VATCo-Sunday-03,1807308-N1501-VATCo-Sunday-03,"Amherst College via UMass",248594,B430006
B43,N1501-VATCo-Sunday-03,1807309-N1501-VATCo-Sunday-03,"Amherst College via UMass",248594,B430006
B43,N1501-VATCo-Sunday-03,1807310-N1501-VATCo-Sunday-03,"Amherst College via UMass",248594,B430006
B43,N1501-VATCo-Sunday-03,1807311-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248593,B430008
B43,N1501-VATCo-Sunday-03,1807312-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248593,B430008
B43,N1501-VATCo-Sunday-03,1807313-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248593,B430008
B43,N1501-VATCo-Sunday-03,1807314-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248593,B430008
B43,N1501-VATCo-Sunday-03,1807315-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248594,B430008
B43,N1501-VATCo-Sunday-03,1807316-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248594,B430008
B43,N1501-VATCo-Sunday-03,1807317-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248594,B430008
B43,N1501-VATCo-Sunday-03,1807318-N1501-VATCo-Sunday-03,"Northampton via Hampshire Mall",248594,B430008
B43,N1501-VATCo-Sunday-03,1807319-N1501-VATCo-Sunday-03,"Amherst College via UMass",248594,B430006
R44,N1501-VATCo-Sunday-03,1807320-N1501-VATCo-Sunday-03,"Amherst College via UMass",248593,R440161
R44,N1501-VATCo-Sunday-03,1807321-N1501-VATCo-Sunday-03,"Amherst College via UMass",248595,R440161
R44,N1501-VATCo-Sunday-03,1807322-N1501-VATCo-Sunday-03,"Amherst College via UMass",248596,R440161
R44,N1501-VATCo-Sunday-03,1807323-N1501-VATCo-Sunday-03,"Amherst College via UMass",248594,R440161
R44,N1501-VATCo-Sunday-03,1807324-N1501-VATCo-Sunday-03,"Industrial Drive",248593,R440173
R44,N1501-VATCo-Sunday-03,1807325-N1501-VATCo-Sunday-03,"Industrial Drive",248595,R440173
R44,N1501-VATCo-Sunday-03,1807326-N1501-VATCo-Sunday-03,"Industrial Drive",248596,R440173
R44,N1501-VATCo-Sunday-03,1807327-N1501-VATCo-Sunday-03,"Industrial Drive",248594,R440173
R44,N1501-VATCo-Sunday-03,1807328-N1501-VATCo-Sunday-03,"Industrial Drive",248597,R440175
B48,N1501-VATCo-Sunday-03,1807329-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807330-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807331-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
R44,N1501-VATCo-Sunday-03,1807332-N1501-VATCo-Sunday-03,"Northampton",248597,R440198
B48,N1501-VATCo-Sunday-03,1807333-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807334-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807335-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807336-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807337-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807338-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807339-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807340-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807341-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807342-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807343-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807344-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807345-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
R44,N1501-VATCo-Sunday-03,1807354-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248598,R440170
R44,N1501-VATCo-Sunday-03,1807355-N1501-VATCo-Sunday-03,"Northampton",248598,R440162
R44,N1501-VATCo-Sunday-03,1807356-N1501-VATCo-Sunday-03,"Industrial Drive",248598,R440175
R44,N1501-VATCo-Sunday-03,1807357-N1501-VATCo-Sunday-03,"Northampton",248599,R440164
R44,N1501-VATCo-Sunday-03,1807358-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248599,R440174
R44,N1501-VATCo-Sunday-03,1807359-N1501-VATCo-Sunday-03,"Industrial Drive",248599,R440171
R44,N1501-VATCo-Sunday-03,1807360-N1501-VATCo-Sunday-03,"Northampton Center via King St.",248599,R440167
R44,N1501-VATCo-Sunday-03,1807361-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248599,R440170
R44,N1501-VATCo-Sunday-03,1807362-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248599,R440163
R44,N1501-VATCo-Sunday-03,1807363-N1501-VATCo-Sunday-03,"Northampton Center via King St.",248599,R440167
R44,N1501-VATCo-Sunday-03,1807364-N1501-VATCo-Sunday-03,"Northampton",248598,R440164
R44,N1501-VATCo-Sunday-03,1807365-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248598,R440174
R44,N1501-VATCo-Sunday-03,1807366-N1501-VATCo-Sunday-03,"Northampton Center via King St.",248598,R440167
R44,N1501-VATCo-Sunday-03,1807367-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248598,R440163
R44,N1501-VATCo-Sunday-03,1807368-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248599,R440170
R44,N1501-VATCo-Sunday-03,1807370-N1501-VATCo-Sunday-03,"Florence Heights Via King St  Hamp Plaza",248598,R440170
R44,N1501-VATCo-Sunday-03,1807371-N1501-VATCo-Sunday-03,"Northampton Center via King St.",248598,R440167
R44,N1501-VATCo-Sunday-03,1807373-N1501-VATCo-Sunday-03,"Northampton Center via King St.",248599,R440167
B48,N1501-VATCo-Sunday-03,1807376-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B48,N1501-VATCo-Sunday-03,1807377-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807378-N1501-VATCo-Sunday-03,"Northampton",248597,B480011
B48,N1501-VATCo-Sunday-03,1807379-N1501-VATCo-Sunday-03,"Veterans Park  Holyoke via Rt 5",248597,B480015
B43,N1501-VATCo-Sunday-99,1808896-N1501-VATCo-Sunday-99,"Amherst College via UMass",248719,B430006
B43,N1501-VATCo-Sunday-99,1808897-N1501-VATCo-Sunday-99,"Amherst College via UMass",248719,B430006
B43,N1501-VATCo-Sunday-99,1808898-N1501-VATCo-Sunday-99,"Amherst College via UMass",248719,B430006
B43,N1501-VATCo-Sunday-99,1808899-N1501-VATCo-Sunday-99,"Amherst College via UMass",248717,B430006
B43,N1501-VATCo-Sunday-99,1808900-N1501-VATCo-Sunday-99,"Amherst College via UMass",248717,B430006
B43,N1501-VATCo-Sunday-99,1808901-N1501-VATCo-Sunday-99,"Amherst College via UMass",248717,B430006
B43,N1501-VATCo-Sunday-99,1808902-N1501-VATCo-Sunday-99,"Amherst College via UMass",248717,B430006
B43,N1501-VATCo-Sunday-99,1808903-N1501-VATCo-Sunday-99,"Amherst College via UMass",248717,B430006
B43,N1501-VATCo-Sunday-99,1808904-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248719,B430008
B43,N1501-VATCo-Sunday-99,1808905-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248719,B430008
B43,N1501-VATCo-Sunday-99,1808906-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248719,B430008
B43,N1501-VATCo-Sunday-99,1808907-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248717,B430008
B43,N1501-VATCo-Sunday-99,1808908-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248717,B430008
B43,N1501-VATCo-Sunday-99,1808909-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248717,B430008
B43,N1501-VATCo-Sunday-99,1808910-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248717,B430008
B43,N1501-VATCo-Sunday-99,1808911-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248717,B430008
B43,N1501-VATCo-Sunday-99,1808912-N1501-VATCo-Sunday-99,"Amherst College via UMass",248720,B430006
B43,N1501-VATCo-Sunday-99,1808913-N1501-VATCo-Sunday-99,"Amherst College via UMass",248720,B430006
B43,N1501-VATCo-Sunday-99,1808914-N1501-VATCo-Sunday-99,"Amherst College via UMass",248720,B430006
B43,N1501-VATCo-Sunday-99,1808915-N1501-VATCo-Sunday-99,"Amherst College via UMass",248720,B430006
B43,N1501-VATCo-Sunday-99,1808916-N1501-VATCo-Sunday-99,"Amherst College via UMass",248718,B430006
B43,N1501-VATCo-Sunday-99,1808917-N1501-VATCo-Sunday-99,"Amherst College via UMass",248718,B430006
B43,N1501-VATCo-Sunday-99,1808918-N1501-VATCo-Sunday-99,"Amherst College via UMass",248718,B430006
B43,N1501-VATCo-Sunday-99,1808919-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248720,B430008
B43,N1501-VATCo-Sunday-99,1808920-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248720,B430008
B43,N1501-VATCo-Sunday-99,1808921-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248720,B430008
B43,N1501-VATCo-Sunday-99,1808922-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248720,B430008
B43,N1501-VATCo-Sunday-99,1808923-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248718,B430008
B43,N1501-VATCo-Sunday-99,1808924-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248718,B430008
B43,N1501-VATCo-Sunday-99,1808925-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248718,B430008
B43,N1501-VATCo-Sunday-99,1808926-N1501-VATCo-Sunday-99,"Northampton via Hampshire Mall",248718,B430008
B43,N1501-VATCo-Sunday-99,1808927-N1501-VATCo-Sunday-99,"Amherst College via UMass",248718,B430006
R44,N1501-VATCo-Sunday-99,1808928-N1501-VATCo-Sunday-99,"Smith College",248717,R440161
R44,N1501-VATCo-Sunday-99,1808929-N1501-VATCo-Sunday-99,"Industrial Drive",248717,R440173
R44,N1501-VATCo-Sunday-99,1808932-N1501-VATCo-Sunday-99,"Industrial Drive",248719,R440173
R44,N1501-VATCo-Sunday-99,1808933-N1501-VATCo-Sunday-99,"Industrial Drive",248720,R440173
R44,N1501-VATCo-Sunday-99,1808934-N1501-VATCo-Sunday-99,"Smith College",248718,R440161
R44,N1501-VATCo-Sunday-99,1808935-N1501-VATCo-Sunday-99,"Smith College",248719,R440161
R44,N1501-VATCo-Sunday-99,1808936-N1501-VATCo-Sunday-99,"Smith College",248720,R440161
R44,N1501-VATCo-Sunday-99,1808937-N1501-VATCo-Sunday-99,"Industrial Drive",248718,R440173
R44,N1501-VATCo-Sunday-99,1808944-N1501-VATCo-Sunday-99,"Florence Heights Via King St  Hamp Plaza",248721,R440174
R44,N1501-VATCo-Sunday-99,1808945-N1501-VATCo-Sunday-99,"Florence Heights Via King St  Hamp Plaza",248722,R440170
R44,N1501-VATCo-Sunday-99,1808946-N1501-VATCo-Sunday-99,"Industrial Drive",248721,R440170
R44,N1501-VATCo-Sunday-99,1808947-N1501-VATCo-Sunday-99,"Florence Heights Via King St  Hamp Plaza",248722,R440174
R44,N1501-VATCo-Sunday-99,1808948-N1501-VATCo-Sunday-99,"Florence Heights Via King St  Hamp Plaza",248721,R440170
R44,N1501-VATCo-Sunday-99,1808949-N1501-VATCo-Sunday-99,"Florence Heights Via King St  Hamp Plaza",248722,R440170
R44,N1501-VATCo-Sunday-99,1808950-N1501-VATCo-Sunday-99,"King Street  Hospital Hill",248721,R440167
R44,N1501-VATCo-Sunday-99,1808951-N1501-VATCo-Sunday-99,"King Street  Hospital Hill",248722,R440167
R44,N1501-VATCo-Sunday-99,1808952-N1501-VATCo-Sunday-99,"King Street  Hospital Hill",248721,R440167
R44,N1501-VATCo-Sunday-99,1808953-N1501-VATCo-Sunday-99,"King Street  Hospital Hill",248722,R440167
R44,N1501-VATCo-Sunday-99,1808954-N1501-VATCo-Sunday-99,"King Street  Hospital Hill",248721,R440167
R44,N1501-VATCo-Sunday-99,1808955-N1501-VATCo-Sunday-99,"Northampton Center via King St.",248722,R440162
R44,N1501-VATCo-Sunday-99,1808956-N1501-VATCo-Sunday-99,"Industrial Drive",248722,R440175
R44,N1501-VATCo-Sunday-99,1808958-N1501-VATCo-Sunday-99,"Florence Heights Via King St  Hamp Plaza",248721,R440163
R44,N1501-VATCo-Sunday-99,1808959-N1501-VATCo-Sunday-99,"Florence Heights Via King St  Hamp Plaza",248722,R440163
